hydrologic_group,area_pct,mean_organic_matter,mean_bare_frequency,mean_ndvi_trend,pct_flagged
0.435,0.003,5.122,0.0,0.008,0.0
0.435,0.003,3.648,0.0,-0.02,0.0
0.435,0.003,4.411,0.0,-0.002,0.0
0.435,0.003,5.382,0.0,-0.026,0.0
0.435,0.003,3.684,0.0,0.013,0.0
0.435,0.003,5.82,0.0,-0.002,0.0
0.435,0.003,5.609,0.0,-0.019,0.0
0.435,0.003,5.761,0.0,-0.009,0.0
0.435,0.003,4.247,0.0,-0.012,0.0
0.435,0.003,4.173,0.0,-0.015,0.0
0.435,0.003,5.296,0.0,-0.001,0.0
0.435,0.003,5.085,0.0,-0.033,0.0
0.435,0.003,5.285,0.0,-0.011,0.0
0.435,0.003,4.858,0.0,0.002,0.0
0.435,0.003,5.349,0.0,-0.009,0.0
0.435,0.003,4.9,0.0,0.013,0.0
0.435,0.003,4.447,0.0,-0.01,0.0
0.435,0.003,4.511,0.0,0.014,0.0
0.435,0.003,4.971,0.0,-0.026,0.0
0.435,0.003,5.522,0.0,-0.005,0.0
0.435,0.003,4.859,0.0,-0.002,0.0
0.435,0.003,5.406,0.0,-0.005,0.0
0.435,0.003,3.956,0.0,-0.004,0.0
0.435,0.003,4.236,0.0,-0.02,0.0
0.435,0.003,4.787,0.0,-0.015,0.0
0.435,0.003,4.79,0.0,-0.002,0.0
0.435,0.003,4.647,0.0,-0.006,0.0
0.435,0.003,3.62,0.0,0.002,0.0
0.435,0.003,4.769,0.0,0.019,0.0
0.435,0.003,4.063,0.0,-0.005,0.0
0.435,0.003,5.78,0.0,0.007,0.0
0.435,0.003,5.521,0.0,-0.015,0.0
0.435,0.003,4.448,0.0,-0.01,0.0
0.435,0.003,4.283,0.0,-0.01,0.0
0.435,0.003,5.666,0.0,-0.008,0.0
0.435,0.003,5.57,0.0,0.006,0.0
0.435,0.003,4.806,0.0,-0.001,0.0
0.435,0.003,5.907,0.0,-0.019,0.0
0.435,0.003,4.44,0.0,0.003,0.0
0.435,0.003,4.615,0.0,-0.025,0.0
0.435,0.003,3.799,0.0,-0.005,0.0
0.435,0.003,5.288,0.0,-0.017,0.0
0.435,0.003,5.963,0.0,0.002,0.0
0.435,0.003,5.601,0.0,-0.001,0.0
0.435,0.003,5.01,0.0,-0.011,0.0
0.435,0.003,4.49,0.0,-0.01,0.0
0.435,0.003,4.292,0.0,-0.012,0.0
0.435,0.003,5.317,0.0,-0.004,0.0
0.435,0.003,5.455,0.0,-0.01,0.0
0.435,0.003,4.571,0.0,-0.005,0.0
0.435,0.003,5.068,0.0,-0.018,0.0
0.435,0.003,5.59,0.0,-0.017,0.0
0.435,0.003,4.851,0.0,0.001,0.0
0.435,0.003,4.792,0.0,-0.005,0.0
0.435,0.003,5.672,0.0,-0.029,0.0
0.435,0.003,4.476,0.0,-0.016,0.0
0.435,0.003,6.185,0.0,-0.007,0.0
0.435,0.003,5.688,0.0,-0.011,0.0
0.435,0.003,5.566,0.0,0.012,0.0
0.435,0.003,3.001,0.0,-0.014,0.0
0.435,0.003,4.746,0.0,-0.01,0.0
0.435,0.003,4.547,0.0,0.02,0.0
0.435,0.003,4.256,0.0,0.005,0.0
0.435,0.003,6.155,0.0,-0.002,0.0
0.435,0.003,5.104,0.0,0.002,0.0
0.435,0.007,5.38,0.0,-0.014,0.0
0.435,0.003,5.599,0.0,-0.006,0.0
0.435,0.003,5.284,0.0,-0.019,0.0
0.435,0.003,5.454,0.0,-0.012,0.0
0.436,0.003,5.683,0.0,0.006,0.0
0.436,0.003,4.586,0.0,-0.005,0.0
0.436,0.003,5.078,0.0,0.004,0.0
0.436,0.003,5.069,0.0,0.003,0.0
0.436,0.003,5.057,0.0,-0.011,0.0
0.436,0.003,4.226,0.0,-0.001,0.0
0.436,0.003,6.201,0.0,-0.003,0.0
0.436,0.003,5.394,0.0,0.013,0.0
0.436,0.003,5.485,0.0,0.003,0.0
0.436,0.003,4.748,0.0,0.007,0.0
0.436,0.003,5.216,0.0,-0.013,0.0
0.436,0.003,4.197,0.0,-0.009,0.0
0.436,0.003,5.603,0.0,-0.031,0.0
0.436,0.003,4.563,0.0,0.001,0.0
0.436,0.003,4.942,0.0,-0.001,0.0
0.436,0.003,5.944,0.0,-0.002,0.0
0.436,0.003,4.261,0.0,-0.001,0.0
0.436,0.003,4.511,0.0,-0.005,0.0
0.436,0.003,5.795,0.0,0.008,0.0
0.436,0.003,5.153,0.0,0.002,0.0
0.436,0.003,4.415,0.0,0.0,0.0
0.436,0.003,4.229,0.0,-0.008,0.0
0.436,0.003,4.245,0.0,-0.014,0.0
0.436,0.003,5.395,0.0,0.001,0.0
0.436,0.003,6.438,0.0,-0.004,0.0
0.436,0.003,5.021,0.0,-0.015,0.0
0.436,0.003,4.631,0.0,-0.017,0.0
0.436,0.003,5.607,0.0,0.01,0.0
0.436,0.003,4.199,0.0,-0.003,0.0
0.436,0.003,5.098,0.0,0.006,0.0
0.436,0.003,5.039,0.0,0.018,0.0
0.436,0.003,3.758,0.0,-0.018,0.0
0.436,0.003,3.793,0.0,-0.01,0.0
0.436,0.003,5.402,0.0,0.016,0.0
0.436,0.003,5.337,0.0,-0.003,0.0
0.436,0.003,4.989,0.0,0.006,0.0
0.436,0.003,4.36,0.0,-0.011,0.0
0.436,0.003,5.806,0.0,-0.012,0.0
0.436,0.003,5.135,0.0,-0.035,0.0
0.436,0.003,4.908,0.0,-0.004,0.0
0.436,0.003,5.559,0.0,-0.0,0.0
0.436,0.003,5.176,0.0,-0.023,0.0
0.436,0.003,4.887,0.0,-0.006,0.0
0.436,0.003,4.338,0.0,0.009,0.0
0.436,0.003,5.159,0.0,0.006,0.0
0.436,0.003,6.212,0.0,-0.006,0.0
0.436,0.003,4.626,0.0,-0.005,0.0
0.436,0.003,5.379,0.0,0.004,0.0
0.436,0.003,4.456,0.0,-0.01,0.0
0.436,0.003,4.997,0.0,-0.007,0.0
0.436,0.003,5.781,0.0,-0.003,0.0
0.436,0.003,5.012,0.0,-0.008,0.0
0.436,0.003,4.836,0.0,-0.005,0.0
0.436,0.003,5.039,0.0,-0.013,0.0
0.436,0.003,5.593,0.0,-0.012,0.0
0.436,0.003,5.074,0.0,-0.033,0.0
0.436,0.003,5.426,0.0,-0.008,0.0
0.436,0.003,6.52,0.0,-0.021,0.0
0.436,0.003,4.977,0.0,0.005,0.0
0.436,0.003,4.826,0.0,-0.017,0.0
0.436,0.003,5.252,0.0,-0.006,0.0
0.436,0.003,6.107,0.0,-0.004,0.0
0.436,0.003,4.392,0.0,0.011,0.0
0.436,0.003,4.335,0.0,0.007,0.0
0.436,0.003,5.882,0.0,-0.009,0.0
0.436,0.003,4.142,0.0,-0.012,0.0
0.436,0.003,5.082,0.0,-0.015,0.0
0.436,0.003,5.257,0.0,0.0,0.0
0.437,0.003,5.415,0.0,0.009,0.0
0.437,0.003,5.003,0.0,-0.028,0.0
0.437,0.003,5.787,0.0,-0.006,0.0
0.437,0.003,3.805,0.0,0.009,0.0
0.437,0.003,5.475,0.0,0.0,0.0
0.437,0.003,5.473,0.0,0.007,0.0
0.437,0.003,4.072,0.0,-0.015,0.0
0.437,0.003,5.2,0.0,-0.007,0.0
0.437,0.003,4.422,0.0,0.01,0.0
0.437,0.003,4.682,0.0,-0.003,0.0
0.437,0.003,4.345,0.0,-0.008,0.0
0.437,0.003,4.732,0.0,-0.0,0.0
0.437,0.003,4.302,0.0,-0.007,0.0
0.437,0.003,5.651,0.0,-0.01,0.0
0.437,0.003,5.072,0.0,-0.01,0.0
0.437,0.003,4.636,0.0,0.011,0.0
0.437,0.003,5.075,0.0,-0.007,0.0
0.437,0.003,6.08,0.0,-0.016,0.0
0.437,0.003,4.326,0.0,0.01,0.0
0.437,0.003,5.002,0.0,0.008,0.0
0.437,0.003,4.864,0.0,-0.006,0.0
0.437,0.003,5.155,0.0,-0.003,0.0
0.437,0.003,4.626,0.0,0.001,0.0
0.437,0.003,4.64,0.0,0.01,0.0
0.437,0.003,5.042,0.0,0.013,0.0
0.437,0.003,4.218,0.0,0.005,0.0
0.437,0.003,4.788,0.0,-0.009,0.0
0.437,0.003,3.877,0.0,-0.017,0.0
0.437,0.003,4.974,0.0,-0.008,0.0
0.437,0.003,4.398,0.0,-0.004,0.0
0.437,0.003,4.544,0.0,-0.015,0.0
0.437,0.003,3.73,0.0,-0.015,0.0
0.437,0.003,4.783,0.0,-0.02,0.0
0.437,0.003,4.024,0.0,-0.011,0.0
0.437,0.003,5.329,0.0,-0.008,0.0
0.437,0.003,4.681,0.0,-0.01,0.0
0.437,0.003,5.797,0.0,-0.009,0.0
0.437,0.003,4.754,0.0,-0.006,0.0
0.437,0.003,6.245,0.0,-0.009,0.0
0.437,0.003,4.536,0.0,-0.018,0.0
0.437,0.003,5.116,0.0,0.006,0.0
0.437,0.003,5.105,0.0,0.011,0.0
0.437,0.003,5.006,0.0,0.006,0.0
0.437,0.003,6.768,0.0,-0.012,0.0
0.437,0.003,4.71,0.0,0.001,0.0
0.437,0.003,4.359,0.0,-0.002,0.0
0.437,0.003,4.805,0.0,-0.006,0.0
0.437,0.003,4.863,0.0,0.015,0.0
0.437,0.003,5.136,0.0,0.003,0.0
0.437,0.003,4.287,0.0,-0.009,0.0
0.437,0.003,3.952,0.0,-0.007,0.0
0.437,0.003,5.5,0.0,-0.009,0.0
0.437,0.003,5.551,0.0,-0.014,0.0
0.437,0.003,3.884,0.0,0.0,0.0
0.437,0.003,5.777,0.0,-0.001,0.0
0.437,0.003,4.931,0.0,-0.01,0.0
0.437,0.003,5.073,0.0,0.002,0.0
0.437,0.003,4.624,0.0,-0.013,0.0
0.437,0.003,3.469,0.0,0.025,0.0
0.437,0.003,4.491,0.0,-0.015,0.0
0.437,0.003,4.727,0.0,0.003,0.0
0.437,0.003,3.888,0.0,0.001,0.0
0.437,0.003,5.087,0.0,-0.006,0.0
0.437,0.003,5.511,0.0,-0.014,0.0
0.437,0.003,6.147,0.0,-0.006,0.0
0.437,0.003,3.422,0.0,0.002,0.0
0.437,0.003,4.648,0.0,0.002,0.0
0.437,0.003,5.312,0.0,-0.003,0.0
0.437,0.003,4.592,0.0,0.004,0.0
0.437,0.003,5.223,0.0,-0.014,0.0
0.437,0.003,4.819,0.0,-0.008,0.0
0.437,0.003,5.608,0.0,-0.011,0.0
0.437,0.003,5.743,0.0,0.002,0.0
0.437,0.003,4.543,0.0,-0.009,0.0
0.437,0.003,4.971,0.0,-0.003,0.0
0.437,0.003,4.096,0.0,0.01,0.0
0.437,0.003,3.845,0.0,-0.014,0.0
0.437,0.003,5.425,0.0,-0.024,0.0
0.437,0.003,5.694,0.0,-0.019,0.0
0.437,0.003,6.117,0.0,-0.009,0.0
0.437,0.003,4.644,0.0,0.005,0.0
0.437,0.003,2.875,0.0,0.007,0.0
0.437,0.003,6.028,0.0,-0.019,0.0
0.437,0.003,5.374,0.0,0.011,0.0
0.437,0.003,5.578,0.0,-0.01,0.0
0.437,0.003,4.821,0.0,-0.015,0.0
0.437,0.003,3.881,0.0,-0.008,0.0
0.437,0.003,5.326,0.0,0.0,0.0
0.437,0.003,5.003,0.0,-0.008,0.0
0.438,0.003,5.06,0.0,0.001,0.0
0.438,0.003,4.795,0.0,-0.004,0.0
0.438,0.003,4.838,0.0,-0.005,0.0
0.438,0.003,6.002,0.0,-0.011,0.0
0.438,0.003,4.8,0.0,0.007,0.0
0.438,0.003,3.978,0.0,-0.008,0.0
0.438,0.003,5.889,0.0,0.001,0.0
0.438,0.003,5.743,0.0,0.004,0.0
0.438,0.003,4.74,0.0,0.002,0.0
0.438,0.003,4.186,0.0,-0.012,0.0
0.438,0.003,5.269,0.0,-0.011,0.0
0.438,0.003,4.842,0.0,-0.005,0.0
0.438,0.003,4.9,0.0,-0.001,0.0
0.438,0.003,3.992,0.0,-0.008,0.0
0.438,0.003,4.282,0.0,-0.003,0.0
0.438,0.003,4.449,0.0,-0.001,0.0
0.438,0.003,5.383,0.0,-0.011,0.0
0.438,0.003,5.331,0.0,0.008,0.0
0.438,0.003,6.054,0.0,-0.0,0.0
0.438,0.003,5.13,0.0,-0.012,0.0
0.438,0.003,5.059,0.0,-0.0,0.0
0.438,0.003,4.611,0.0,0.016,0.0
0.438,0.003,5.301,0.0,-0.005,0.0
0.438,0.003,4.408,0.0,0.008,0.0
0.438,0.003,5.623,0.0,0.021,0.0
0.438,0.003,5.562,0.0,0.008,0.0
0.438,0.003,4.911,0.0,-0.003,0.0
0.438,0.003,5.06,0.0,-0.014,0.0
0.438,0.003,5.778,0.0,-0.014,0.0
0.438,0.003,6.303,0.0,-0.014,0.0
0.438,0.003,5.667,0.0,0.013,0.0
0.438,0.003,4.316,0.0,0.008,0.0
0.438,0.003,4.831,0.0,0.006,0.0
0.438,0.003,4.748,0.0,-0.007,0.0
0.438,0.003,5.429,0.0,0.0,0.0
0.438,0.003,4.922,0.0,0.008,0.0
0.438,0.003,4.127,0.0,0.016,0.0
0.438,0.003,3.454,0.0,0.015,0.0
0.438,0.003,4.128,0.0,0.002,0.0
0.438,0.003,6.687,0.0,-0.002,0.0
0.438,0.003,4.971,0.0,-0.019,0.0
0.438,0.003,4.447,0.0,-0.014,0.0
0.438,0.003,6.51,0.0,0.012,0.0
0.438,0.003,5.736,0.0,-0.015,0.0
0.438,0.003,4.933,0.0,-0.001,0.0
0.438,0.003,5.833,0.0,-0.016,0.0
0.438,0.003,5.39,0.0,-0.004,0.0
0.438,0.003,4.048,0.0,0.031,0.0
0.438,0.003,2.675,0.0,0.008,0.0
0.438,0.003,4.847,0.0,-0.006,0.0
0.438,0.003,5.513,0.0,0.013,0.0
0.438,0.003,5.184,0.0,-0.007,0.0
0.438,0.003,4.664,0.0,-0.008,0.0
0.438,0.003,4.227,0.0,-0.025,0.0
0.438,0.003,6.305,0.0,-0.016,0.0
0.438,0.003,5.456,0.0,-0.001,0.0
0.438,0.003,5.491,0.0,-0.008,0.0
0.438,0.003,3.382,0.0,0.012,0.0
0.438,0.003,4.728,0.0,0.013,0.0
0.438,0.003,3.87,0.0,0.007,0.0
0.438,0.003,4.369,0.0,-0.004,0.0
0.438,0.003,6.58,0.0,-0.009,0.0
0.438,0.003,4.359,0.0,-0.016,0.0
0.438,0.003,4.951,0.0,-0.011,0.0
0.438,0.003,5.151,0.0,-0.002,0.0
0.438,0.003,5.61,0.0,0.003,0.0
0.438,0.003,5.455,0.0,0.008,0.0
0.438,0.003,5.362,0.0,-0.011,0.0
0.438,0.003,5.115,0.0,0.002,0.0
0.438,0.003,4.428,0.0,-0.008,0.0
0.438,0.003,6.244,0.0,-0.015,0.0
0.438,0.003,5.635,0.0,0.004,0.0
0.438,0.003,5.586,0.0,-0.003,0.0
0.438,0.003,5.754,0.0,-0.012,0.0
0.439,0.003,5.645,0.0,-0.006,0.0
0.439,0.003,5.472,0.0,-0.016,0.0
0.439,0.003,4.676,0.0,-0.003,0.0
0.439,0.003,5.452,0.0,-0.023,0.0
0.439,0.003,5.122,0.0,-0.003,0.0
0.439,0.003,4.644,0.0,-0.02,0.0
0.439,0.003,4.319,0.0,0.0,0.0
0.439,0.003,5.176,0.0,0.002,0.0
0.439,0.003,6.039,0.0,-0.023,0.0
0.439,0.003,5.863,0.0,0.004,0.0
0.439,0.003,5.448,0.0,-0.01,0.0
0.439,0.003,3.072,0.0,-0.014,0.0
0.439,0.003,4.011,0.0,-0.0,0.0
0.439,0.003,4.889,0.0,-0.005,0.0
0.439,0.003,5.456,0.0,0.012,0.0
0.439,0.003,4.872,0.0,0.011,0.0
0.439,0.003,4.862,0.0,-0.022,0.0
0.439,0.003,4.606,0.0,-0.011,0.0
0.439,0.003,5.695,0.0,-0.011,0.0
0.439,0.003,5.804,0.0,-0.01,0.0
0.439,0.003,4.116,0.0,-0.016,0.0
0.439,0.003,5.667,0.0,-0.005,0.0
0.439,0.003,6.002,0.0,0.002,0.0
0.439,0.003,4.573,0.0,-0.014,0.0
0.439,0.003,4.815,0.0,-0.022,0.0
0.439,0.003,5.842,0.0,-0.001,0.0
0.439,0.003,3.143,0.0,-0.012,0.0
0.439,0.003,6.022,0.0,-0.001,0.0
0.439,0.003,5.42,0.0,-0.013,0.0
0.439,0.003,4.537,0.0,0.0,0.0
0.439,0.003,4.588,0.0,-0.016,0.0
0.439,0.003,5.929,0.0,-0.008,0.0
0.439,0.003,5.171,0.0,0.007,0.0
0.439,0.003,4.366,0.0,-0.0,0.0
0.439,0.003,4.97,0.0,-0.007,0.0
0.439,0.003,4.899,0.0,-0.021,0.0
0.439,0.003,5.092,0.0,-0.006,0.0
0.439,0.003,5.147,0.0,-0.002,0.0
0.439,0.003,5.044,0.0,0.005,0.0
0.439,0.003,5.083,0.0,0.02,0.0
0.439,0.003,4.146,0.0,0.009,0.0
0.439,0.003,4.138,0.0,-0.009,0.0
0.439,0.003,6.085,0.0,-0.011,0.0
0.439,0.003,4.568,0.0,-0.006,0.0
0.439,0.003,5.406,0.0,-0.005,0.0
0.439,0.003,5.877,0.0,0.007,0.0
0.439,0.003,3.877,0.0,0.012,0.0
0.439,0.003,5.819,0.0,-0.004,0.0
0.439,0.003,4.324,0.0,-0.008,0.0
0.439,0.003,3.199,0.0,0.007,0.0
0.439,0.003,5.617,0.0,-0.008,0.0
0.439,0.003,4.646,0.0,0.011,0.0
0.439,0.003,6.216,0.0,-0.013,0.0
0.439,0.003,4.311,0.0,-0.023,0.0
0.439,0.003,5.221,0.0,-0.006,0.0
0.439,0.003,4.879,0.0,0.011,0.0
0.439,0.003,6.071,0.0,0.007,0.0
0.439,0.003,4.54,0.0,-0.01,0.0
0.439,0.003,3.887,0.0,-0.011,0.0
0.439,0.003,4.928,0.0,0.003,0.0
0.439,0.003,4.415,0.0,-0.004,0.0
0.439,0.003,4.155,0.0,-0.007,0.0
0.439,0.003,6.328,0.0,-0.002,0.0
0.439,0.003,5.012,0.0,0.004,0.0
0.439,0.003,4.095,0.0,-0.025,0.0
0.439,0.003,4.419,0.0,-0.007,0.0
0.439,0.003,5.888,0.0,0.009,0.0
0.439,0.003,5.239,0.0,-0.003,0.0
0.439,0.003,5.371,0.0,0.006,0.0
0.439,0.003,5.55,0.0,0.01,0.0
0.439,0.003,4.535,0.0,-0.011,0.0
0.439,0.003,3.811,0.0,-0.027,0.0
0.439,0.003,6.187,0.0,-0.002,0.0
0.439,0.003,4.436,0.0,0.0,0.0
0.439,0.003,4.175,0.0,-0.007,0.0
0.439,0.003,5.047,0.0,-0.027,0.0
0.439,0.003,4.237,0.0,-0.008,0.0
0.439,0.003,4.401,0.0,-0.006,0.0
0.439,0.003,3.635,0.0,0.008,0.0
0.439,0.003,4.526,0.0,0.008,0.0
0.439,0.003,3.595,0.0,0.014,0.0
0.439,0.003,5.726,0.0,-0.012,0.0
0.439,0.003,4.059,0.0,0.007,0.0
0.439,0.003,4.795,0.0,-0.007,0.0
0.439,0.003,5.972,0.0,-0.014,0.0
0.44,0.003,4.137,0.0,0.002,0.0
0.44,0.003,4.569,0.0,0.001,0.0
0.44,0.003,5.617,0.0,0.005,0.0
0.44,0.003,5.637,0.0,0.0,0.0
0.44,0.003,5.097,0.0,-0.015,0.0
0.44,0.003,4.292,0.0,-0.009,0.0
0.44,0.003,3.675,0.0,0.01,0.0
0.44,0.003,4.642,0.0,-0.003,0.0
0.44,0.003,5.413,0.0,-0.008,0.0
0.44,0.003,5.251,0.0,0.006,0.0
0.44,0.003,4.143,0.0,0.004,0.0
0.44,0.003,4.339,0.0,0.006,0.0
0.44,0.003,4.684,0.0,0.0,0.0
0.44,0.003,4.498,0.0,-0.009,0.0
0.44,0.003,4.815,0.0,-0.011,0.0
0.44,0.003,4.726,0.0,-0.014,0.0
0.44,0.003,5.28,0.0,-0.001,0.0
0.44,0.003,4.661,0.0,-0.015,0.0
0.44,0.003,5.191,0.0,0.0,0.0
0.44,0.003,5.064,0.0,-0.009,0.0
0.44,0.003,4.901,0.0,-0.002,0.0
0.44,0.003,4.471,0.0,0.004,0.0
0.44,0.003,3.522,0.0,0.013,0.0
0.44,0.003,5.15,0.0,-0.011,0.0
0.44,0.003,4.836,0.0,0.018,0.0
0.44,0.003,4.067,0.0,-0.019,0.0
0.44,0.003,5.233,0.0,0.003,0.0
0.44,0.003,3.268,0.0,0.008,0.0
0.44,0.003,3.991,0.0,0.015,0.0
0.44,0.003,6.3,0.0,-0.003,0.0
0.44,0.003,4.707,0.0,-0.004,0.0
0.44,0.003,5.898,0.0,-0.014,0.0
0.44,0.003,5.913,0.0,-0.019,0.0
0.44,0.003,4.338,0.0,0.002,0.0
0.44,0.003,4.66,0.0,-0.003,0.0
0.44,0.003,3.69,0.0,0.012,0.0
0.44,0.003,4.772,0.0,0.002,0.0
0.44,0.003,5.496,0.0,0.003,0.0
0.44,0.003,5.254,0.0,0.001,0.0
0.44,0.003,4.647,0.0,0.0,0.0
0.44,0.003,5.449,0.0,-0.018,0.0
0.44,0.003,4.538,0.0,-0.005,0.0
0.44,0.003,5.297,0.0,-0.006,0.0
0.44,0.003,3.856,0.0,-0.01,0.0
0.44,0.003,4.26,0.0,-0.029,0.0
0.44,0.003,3.486,0.0,0.02,0.0
0.44,0.003,4.454,0.0,0.005,0.0
0.44,0.003,5.101,0.0,-0.004,0.0
0.44,0.003,3.993,0.0,0.007,0.0
0.44,0.003,4.857,0.0,-0.019,0.0
0.44,0.003,4.393,0.0,0.002,0.0
0.44,0.003,3.558,0.0,0.02,0.0
0.44,0.003,5.573,0.0,0.004,0.0
0.44,0.003,5.275,0.0,-0.008,0.0
0.44,0.003,4.717,0.0,-0.011,0.0
0.44,0.007,5.028,0.0,-0.012,0.0
0.44,0.003,4.628,0.0,-0.006,0.0
0.44,0.003,5.836,0.0,-0.01,0.0
0.44,0.003,4.624,0.0,0.021,0.0
0.44,0.003,5.452,0.0,0.011,0.0
0.44,0.003,5.571,0.0,-0.018,0.0
0.44,0.003,4.059,0.0,0.009,0.0
0.44,0.003,5.084,0.0,-0.029,0.0
0.44,0.003,5.746,0.0,0.007,0.0
0.44,0.003,6.552,0.0,-0.013,0.0
0.44,0.003,5.14,0.0,0.01,0.0
0.44,0.003,4.59,0.0,0.001,0.0
0.44,0.003,5.206,0.0,-0.006,0.0
0.44,0.003,4.248,0.0,-0.0,0.0
0.44,0.003,5.729,0.0,-0.016,0.0
0.441,0.003,5.515,0.0,-0.005,0.0
0.441,0.003,5.452,0.0,-0.012,0.0
0.441,0.003,4.413,0.0,-0.008,0.0
0.441,0.003,4.197,0.0,-0.01,0.0
0.441,0.003,5.143,0.0,0.01,0.0
0.441,0.003,5.963,0.0,-0.006,0.0
0.441,0.003,4.804,0.0,-0.01,0.0
0.441,0.003,4.837,0.0,-0.006,0.0
0.441,0.003,4.902,0.0,0.013,0.0
0.441,0.003,4.556,0.0,0.004,0.0
0.441,0.003,5.299,0.0,0.001,0.0
0.441,0.003,5.858,0.0,-0.012,0.0
0.441,0.003,6.068,0.0,-0.022,0.0
0.441,0.003,4.151,0.0,-0.007,0.0
0.441,0.003,4.781,0.0,-0.01,0.0
0.441,0.003,4.492,0.0,0.004,0.0
0.441,0.003,5.768,0.0,-0.013,0.0
0.441,0.003,5.065,0.0,-0.017,0.0
0.441,0.003,5.631,0.0,-0.012,0.0
0.441,0.003,5.921,0.0,0.003,0.0
0.441,0.003,5.527,0.0,-0.008,0.0
0.441,0.003,4.971,0.0,0.0,0.0
0.441,0.003,4.893,0.0,-0.017,0.0
0.441,0.003,4.348,0.0,-0.009,0.0
0.441,0.003,4.506,0.0,0.007,0.0
0.441,0.003,5.162,0.0,-0.006,0.0
0.441,0.003,4.76,0.0,-0.018,0.0
0.441,0.003,5.58,0.0,-0.006,0.0
0.441,0.003,3.659,0.0,-0.006,0.0
0.441,0.003,4.41,0.0,-0.001,0.0
0.441,0.003,4.868,0.0,-0.006,0.0
0.441,0.003,5.219,0.0,0.012,0.0
0.441,0.003,4.767,0.0,0.009,0.0
0.441,0.003,4.308,0.0,-0.004,0.0
0.441,0.003,6.791,0.0,-0.02,0.0
0.441,0.003,4.138,0.0,-0.013,0.0
0.441,0.003,4.464,0.0,0.017,0.0
0.441,0.003,4.848,0.0,0.002,0.0
0.441,0.003,3.956,0.0,-0.014,0.0
0.441,0.003,4.657,0.0,-0.008,0.0
0.441,0.003,5.043,0.0,-0.01,0.0
0.441,0.003,4.877,0.0,0.004,0.0
0.441,0.003,4.947,0.0,-0.004,0.0
0.441,0.003,4.54,0.0,0.03,0.0
0.441,0.003,4.739,0.0,-0.014,0.0
0.441,0.003,4.532,0.0,0.012,0.0
0.441,0.003,4.977,0.0,-0.019,0.0
0.441,0.003,4.212,0.0,-0.003,0.0
0.441,0.003,4.572,0.0,0.002,0.0
0.441,0.003,4.161,0.0,-0.001,0.0
0.441,0.003,3.911,0.0,-0.004,0.0
0.441,0.003,5.444,0.0,-0.018,0.0
0.441,0.003,4.93,0.0,0.001,0.0
0.441,0.003,4.822,0.0,-0.002,0.0
0.441,0.003,4.406,0.0,-0.008,0.0
0.441,0.003,4.444,0.0,-0.008,0.0
0.441,0.003,5.245,0.0,0.005,0.0
0.441,0.003,4.142,0.0,-0.002,0.0
0.441,0.003,3.394,0.0,0.024,0.0
0.441,0.003,4.735,0.0,-0.012,0.0
0.441,0.003,6.801,0.0,-0.019,0.0
0.441,0.003,6.183,0.0,-0.019,0.0
0.441,0.003,5.429,0.0,-0.016,0.0
0.441,0.003,4.918,0.0,-0.0,0.0
0.441,0.003,4.33,0.0,-0.007,0.0
0.441,0.003,3.613,0.0,-0.009,0.0
0.441,0.003,5.295,0.0,0.005,0.0
0.441,0.003,4.881,0.0,-0.003,0.0
0.441,0.003,5.247,0.0,-0.007,0.0
0.441,0.003,5.339,0.0,0.002,0.0
0.441,0.003,5.649,0.0,-0.004,0.0
0.441,0.003,4.852,0.0,-0.012,0.0
0.441,0.003,4.752,0.0,-0.009,0.0
0.441,0.003,3.943,0.0,-0.03,0.0
0.441,0.003,4.261,0.0,-0.006,0.0
0.441,0.003,5.113,0.0,0.0,0.0
0.442,0.003,4.711,0.0,0.001,0.0
0.442,0.003,4.481,0.0,0.002,0.0
0.442,0.003,4.429,0.0,0.003,0.0
0.442,0.003,5.111,0.0,-0.004,0.0
0.442,0.003,5.697,0.0,-0.031,0.0
0.442,0.003,5.394,0.0,-0.001,0.0
0.442,0.003,4.8,0.0,0.005,0.0
0.442,0.003,5.435,0.0,0.004,0.0
0.442,0.003,5.637,0.0,-0.008,0.0
0.442,0.003,4.1,0.0,-0.017,0.0
0.442,0.003,3.821,0.0,0.021,0.0
0.442,0.003,5.051,0.0,-0.025,0.0
0.442,0.003,4.714,0.0,-0.004,0.0
0.442,0.003,4.366,0.0,-0.013,0.0
0.442,0.003,4.961,0.0,-0.009,0.0
0.442,0.003,3.675,0.0,0.01,0.0
0.442,0.003,5.211,0.0,-0.007,0.0
0.442,0.003,5.591,0.0,-0.031,0.0
0.442,0.003,3.485,0.0,0.007,0.0
0.442,0.003,3.996,0.0,-0.008,0.0
0.442,0.003,4.861,0.0,-0.001,0.0
0.442,0.003,4.892,0.0,-0.002,0.0
0.442,0.003,5.58,0.0,-0.01,0.0
0.442,0.003,4.774,0.0,-0.011,0.0
0.442,0.003,5.151,0.0,-0.012,0.0
0.442,0.003,4.392,0.0,0.009,0.0
0.442,0.003,4.427,0.0,-0.015,0.0
0.442,0.003,4.544,0.0,-0.01,0.0
0.442,0.003,4.615,0.0,0.012,0.0
0.442,0.003,5.824,0.0,-0.011,0.0
0.442,0.003,4.417,0.0,-0.0,0.0
0.442,0.003,4.486,0.0,-0.007,0.0
0.442,0.003,4.547,0.0,-0.017,0.0
0.442,0.003,5.507,0.0,0.01,0.0
